Unnamed: 0,Zone,State,City,Name,Type,year,time_required,G_rating,fee,Significance,reviews,Place_img,Place_img_1,Place_img_2,Place_img_3,Place_img_4
10,Northern,Delhi,Delhi,Garden of Five Senses,,2003,2,4.1,35,Botanical,0.23,https://images.unsplash.com/photo-1534710961216-75c88202f43e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxHYXJkZW4lMjBvZiUyMEZpdmUlMjBTZW5zZXN8ZW58MHx8fHwxNzIzNTQ4NTE1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1090,https://images.unsplash.com/photo-1515150144380-bca9f1650ed9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxHYXJkZW4lMjBvZiUyMEZpdmUlMjBTZW5zZXN8ZW58MHx8fHwxNzIzODAzMDgwfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1460533893735-45cea2212645?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxHYXJkZW4lMjBvZiUyMEZpdmUlMjBTZW5zZXN8ZW58MHx8fHwxNzIzODAzMDgwfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1563714193017-5a5fb60bc02b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxHYXJkZW4lMjBvZiUyMEZpdmUlMjBTZW5zZXN8ZW58MHx8fHwxNzIzODAzMDgwfDA&ixlib=rb-4.0.3&q=80&w=1080
11,Northern,Delhi,Delhi,Lodhi Garden,,1500,1,4.5,0,Botanical,0.48,https://images.unsplash.com/photo-1715633742355-f9d8322ca70e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxMb2RoaSUyMEdhcmRlbnxlbnwwfHx8fDE3MjM1NDg1MTl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1091,https://images.unsplash.com/photo-1715633741835-1dde6996c728?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxMb2RoaSUyMEdhcmRlbnxlbnwwfHx8fDE3MjM4MDMwODN8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1715633743194-14db1edb294c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxMb2RoaSUyMEdhcmRlbnxlbnwwfHx8fDE3MjM4MDMwODN8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1715633742350-94c3d9727520?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxMb2RoaSUyMEdhcmRlbnxlbnwwfHx8fDE3MjM4MDMwODN8MA&ixlib=rb-4.0.3&q=80&w=1080
12,Northern,Delhi,Delhi,National Gallery of Modern Art,,1954,3,4.5,20,Artistic,0.08,https://images.unsplash.com/photo-1664892527229-0cb562a13775?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxOYXRpb25hbCUyMEdhbGxlcnklMjBvZiUyME1vZGVybiUyMEFydHxlbnwwfHx8fDE3MjM1NDg1MjJ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1092,https://images.unsplash.com/photo-1643602461728-da39099f6039?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxOYXRpb25hbCUyMEdhbGxlcnklMjBvZiUyME1vZGVybiUyMEFydHxlbnwwfHx8fDE3MjM4MDMwODd8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1643602461674-4b3c12dc5422?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxOYXRpb25hbCUyMEdhbGxlcnklMjBvZiUyME1vZGVybiUyMEFydHxlbnwwfHx8fDE3MjM4MDMwODd8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1643602475901-9f67ab7d8196?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxOYXRpb25hbCUyMEdhbGxlcnklMjBvZiUyME1vZGVybiUyMEFydHxlbnwwfHx8fDE3MjM4MDMwODd8MA&ixlib=rb-4.0.3&q=80&w=1080
13,Northern,Delhi,Delhi,National Zoological Park ,,1959,3,4.1,80,Environmental,0.41,https://images.unsplash.com/photo-1510549086801-abcb351c6300?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxOYXRpb25hbCUyMFpvb2xvZ2ljYWwlMjBQYXJrJTIwfGVufDB8fHx8MTcyMzU0ODUyNnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1093,https://images.unsplash.com/photo-1611412184450-380877e9a7b8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxOYXRpb25hbCUyMFpvb2xvZ2ljYWwlMjBQYXJrJTIwfGVufDB8fHx8MTcyMzgwMzA5MHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1611412328179-0fcfebb846e5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxOYXRpb25hbCUyMFpvb2xvZ2ljYWwlMjBQYXJrJTIwfGVufDB8fHx8MTcyMzgwMzA5MHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1661772807271-1236394af22e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxOYXRpb25hbCUyMFpvb2xvZ2ljYWwlMjBQYXJrJTIwfGVufDB8fHx8MTcyMzgwMzA5MHww&ixlib=rb-4.0.3&q=80&w=1080
14,Northern,Delhi,Delhi,Qutub Minar,,1192,1,4.5,35,Historical,1.37,https://images.unsplash.com/photo-1686294137296-9f8a37300dfd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxRdXR1YiUyME1pbmFyfGVufDB8fHx8MTcyMzU0ODUyOXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1094,https://images.unsplash.com/photo-1678182892584-8b0a47233c73?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxRdXR1YiUyME1pbmFyfGVufDB8fHx8MTcyMzgwMzA5NHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1678182892583-efd65c611aaf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxRdXR1YiUyME1pbmFyfGVufDB8fHx8MTcyMzgwMzA5NHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1694019908776-d5d5a8b713ba?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxRdXR1YiUyME1pbmFyfGVufDB8fHx8MTcyMzgwMzA5NHww&ixlib=rb-4.0.3&q=80&w=1080
15,Northern,Delhi,Delhi,National Science Centre,,1992,5,4.4,70,Scientific,0.23,https://images.unsplash.com/photo-1486825586573-7131f7991bdd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxOYXRpb25hbCUyMFNjaWVuY2UlMjBDZW50cmV8ZW58MHx8fHwxNzIzNTQ4NTMzfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1095,https://images.unsplash.com/photo-1535127022272-dbe7ee35cf33?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxOYXRpb25hbCUyMFNjaWVuY2UlMjBDZW50cmV8ZW58MHx8fHwxNzIzODAzMDk3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1475906089153-644d9452ce87?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxOYXRpb25hbCUyMFNjaWVuY2UlMjBDZW50cmV8ZW58MHx8fHwxNzIzODAzMDk3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1507413245164-6160d8298b31?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxOYXRpb25hbCUyMFNjaWVuY2UlMjBDZW50cmV8ZW58MHx8fHwxNzIzODAzMDk3fDA&ixlib=rb-4.0.3&q=80&w=1080
16,Western,Maharastra,Mumbai,Marine Drive,,,2,4.5,0,Scenic,1.5,https://images.unsplash.com/photo-1550235438-aa60f4d77517?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxNYXJpbmUlMjBEcml2ZXxlbnwwfHx8fDE3MjM1NDg1MzZ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1096,https://images.unsplash.com/photo-1584175728154-a0b4b064b753?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxNYXJpbmUlMjBEcml2ZXxlbnwwfHx8fDE3MjM4MDMxMDF8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1708538927076-526f7cbdec97?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxNYXJpbmUlMjBEcml2ZXxlbnwwfHx8fDE3MjM4MDMxMDF8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1620372177236-03c33d977675?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxNYXJpbmUlMjBEcml2ZXxlbnwwfHx8fDE3MjM4MDMxMDF8MA&ixlib=rb-4.0.3&q=80&w=1080
17,Western,Maharastra,Mumbai,Gateway of India,,1924,1,4.6,0,Historical,3.6,https://images.unsplash.com/photo-1558459393-10295ef6e62a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxHYXRld2F5JTIwb2YlMjBJbmRpYXxlbnwwfHx8fDE3MjM1NDg1NDB8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1097,https://images.unsplash.com/photo-1640292374528-5df30e9f8d3b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxHYXRld2F5JTIwb2YlMjBJbmRpYXxlbnwwfHx8fDE3MjM4MDMxMDR8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1668134307555-ecfeae837daf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxHYXRld2F5JTIwb2YlMjBJbmRpYXxlbnwwfHx8fDE3MjM4MDMxMDR8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1625731226721-b4d51ae70e20?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxHYXRld2F5JTIwb2YlMjBJbmRpYXxlbnwwfHx8fDE3MjM4MDMxMDR8MA&ixlib=rb-4.0.3&q=80&w=1080
18,Western,Maharastra,Mumbai,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya,,1922,1,4.6,500,Historical,0.34,https://images.unsplash.com/photo-1703165414683-2ea7dc989d5a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxDaGhhdHJhcGF0aSUyMFNoaXZhamklMjBNYWhhcmFqJTIwVmFzdHUlMjBTYW5ncmFoYWxheWF8ZW58MHx8fHwxNzIzNTQ4NTQzfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1098,https://images.unsplash.com/photo-1641234314080-2c68a2729f19?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxDaGhhdHJhcGF0aSUyMFNoaXZhamklMjBNYWhhcmFqJTIwVmFzdHUlMjBTYW5ncmFoYWxheWF8ZW58MHx8fHwxNzIzODAzMTA3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1664863924391-e945c5f1a32b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxDaGhhdHJhcGF0aSUyMFNoaXZhamklMjBNYWhhcmFqJTIwVmFzdHUlMjBTYW5ncmFoYWxheWF8ZW58MHx8fHwxNzIzODAzMTA3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1703162503901-4698f270c8c3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxDaGhhdHJhcGF0aSUyMFNoaXZhamklMjBNYWhhcmFqJTIwVmFzdHUlMjBTYW5ncmFoYWxheWF8ZW58MHx8fHwxNzIzODAzMTA3fDA&ixlib=rb-4.0.3&q=80&w=1080
19,Western,Maharastra,Mumbai,Sanjay Gandhi National Park,,1996,3,4.3,50,Wildlife,0.6,https://images.unsplash.com/photo-1665844830397-9f53a1839b10?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTYW5qYXklMjBHYW5kaGklMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzNTQ4NTQ2fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1099,https://images.unsplash.com/photo-1722509969497-3dff437b786b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxTYW5qYXklMjBHYW5kaGklMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzODAzMTExfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1722509967614-de20076d41ad?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxTYW5qYXklMjBHYW5kaGklMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzODAzMTExfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1722254111234-512dfa9d749c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxTYW5qYXklMjBHYW5kaGklMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzODAzMTExfDA&ixlib=rb-4.0.3&q=80&w=1080
20,Western,Maharastra,Mumbai,Siddhivinayak Temple,,1881,2,4.8,0,Religious,1.05,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzNTQ4NDgwfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1100,https://images.unsplash.com/photo-1602772576452-2728cd3bca17?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxTaWRkaGl2aW5heWFrJTIwVGVtcGxlfGVufDB8fHx8MTcyMzgwMzEyNHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1616308913682-d75367dd6e8d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxTaWRkaGl2aW5heWFrJTIwVGVtcGxlfGVufDB8fHx8MTcyMzgwMzEyNHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1547126627-af8df614498c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxTaWRkaGl2aW5heWFrJTIwVGVtcGxlfGVufDB8fHx8MTcyMzgwMzEyNHww&ixlib=rb-4.0.3&q=80&w=1080
21,Western,Maharastra,Mumbai,Mahalaxmi Temple,,1831,1,4.7,0,Religious,0.33,https://images.unsplash.com/photo-1646938691456-a03d01a8276a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxIdW1heXVuJTI3cyUyMFRvbWJ8ZW58MHx8fHwxNzIzNTQ4NDg0fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1101,https://images.unsplash.com/photo-1602772576452-2728cd3bca17?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxNYWhhbGF4bWklMjBUZW1wbGV8ZW58MHx8fHwxNzIzODAzMTI4fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1616308913682-d75367dd6e8d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxNYWhhbGF4bWklMjBUZW1wbGV8ZW58MHx8fHwxNzIzODAzMTI4fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1547126627-af8df614498c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxNYWhhbGF4bWklMjBUZW1wbGV8ZW58MHx8fHwxNzIzODAzMTI4fDA&ixlib=rb-4.0.3&q=80&w=1080
22,Western,Maharastra,Mumbai,Haji Ali Dargah,,1431,2,4.4,0,Religious,0.16,https://images.unsplash.com/photo-1671137777317-877064fb882d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxBa3NoYXJkaGFtJTIwVGVtcGxlfGVufDB8fHx8MTcyMzU0ODQ4N3ww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1102,https://images.unsplash.com/photo-1629648628762-0459de13cbcf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxIYWppJTIwQWxpJTIwRGFyZ2FofGVufDB8fHx8MTcyMzgwMzEzMXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1718528199979-7255a29dea75?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxIYWppJTIwQWxpJTIwRGFyZ2FofGVufDB8fHx8MTcyMzgwMzEzMXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1718528199913-3941c647bd91?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxIYWppJTIwQWxpJTIwRGFyZ2FofGVufDB8fHx8MTcyMzgwMzEzMXww&ixlib=rb-4.0.3&q=80&w=1080
23,Western,Maharastra,Mumbai,Chowpatty Beach,,,2,4.3,0,Recreational,0.05,https://images.unsplash.com/photo-1686052903991-fedc0903ad4d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxXYXN0ZSUyMHRvJTIwV29uZGVyJTIwUGFya3xlbnwwfHx8fDE3MjM1NDg0OTF8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1103,https://images.unsplash.com/photo-1590179860209-e97a2479d982?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxDaG93cGF0dHklMjBCZWFjaHxlbnwwfHx8fDE3MjM4MDMxMzV8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1591200576935-a12f3e9270d5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxDaG93cGF0dHklMjBCZWFjaHxlbnwwfHx8fDE3MjM4MDMxMzV8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1706216104424-4cc6e96195bc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxDaG93cGF0dHklMjBCZWFjaHxlbnwwfHx8fDE3MjM4MDMxMzV8MA&ixlib=rb-4.0.3&q=80&w=1080
24,Western,Maharastra,Mumbai,Essel World,,1986,5,4.3,1149,Recreational,0.27,https://images.unsplash.com/photo-1630042924275-ac0a9c2b0c8d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxKYW50YXIlMjBNYW50YXJ8ZW58MHx8fHwxNzIzNTQ4NDk0fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzODAzMDM1fDA&ixlib=rb-4.0.3&q=80&w=1104,https://images.unsplash.com/photo-1693729016213-99dc29e465de?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxFc3NlbCUyMFdvcmxkfGVufDB8fHx8MTcyMzgwMzEzOXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1671951483649-d68187142e42?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxFc3NlbCUyMFdvcmxkfGVufDB8fHx8MTcyMzgwMzEzOXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1451187580459-43490279c0fa?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxFc3NlbCUyMFdvcmxkfGVufDB8fHx8MTcyMzgwMzEzOXww&ixlib=rb-4.0.3&q=80&w=1080
